id,lon,lat
1,-11.77806999826001,66.02346166393961
1,-11.760100002074957,66.01878833368363
1,-11.744090002833802,66.01424999801377
1,-11.726323332181504,66.00921833422312
1,-11.707025002103379,66.00563000268463
1,-11.710698331930786,66.00185666880364
1,-11.740661664030013,66.00264666874115
1,-11.763906664910872,66.00338499934469
1,-11.78793000030853,66.00379500221331
1,-11.811343336189598,66.00403666435214
1,-11.838023333643829,66.0036016690645
1,-11.86018833199918,66.00351999966037
1,-11.883290001758011,66.00460166949307
1,-11.90382166932678,66.00293833290675
1,-11.908251664407171,65.99555499822348
1,-11.907238331250705,65.98451666836223
1,-11.90343166841479,65.97262333077204
1,-11.894001665461943,65.96429833422287
2,-11.752153335287503,66.03076666383315
2,-11.778378335497463,66.0337733343476
2,-11.802174997332209,66.0364033309484
2,-11.827025001966257,66.03911333537569
2,-11.851358336178969,66.04196333058108
2,-11.87570333581239,66.04498999732259
2,-11.892398334745515,66.05172833049758
2,-11.877726667510958,66.05942333130311
2,-11.852950001474685,66.05446666768785
2,-11.833061668107023,66.05020666918527
2,-11.81262833155505,66.04681833429474
2,-11.792951665985642,66.04373999821927
2,-11.772819997442383,66.04115166710935
2,-11.753383332434199,66.0392849992607
2,-11.733638335918142,66.03721666745689
2,-11.718991666832189,66.03681666843138
2,-11.700048335674344,66.03180833548217
2,-11.698666665140118,66.0216250018907
2,-11.720701665101332,66.01650166485284
2,-11.746209998241987,66.01669499800164
2,-11.769151663806948,66.01770500227333
2,-11.792473332170376,66.020276666041
2,-11.813808332404543,66.02351833519512
2,-11.83621000243633,66.02689833354975
2,-11.857911667011493,66.03046333424682
2,-11.856621663994911,66.03034999746538
2,-11.866989999928848,66.03190333188459
3,-11.626581664641654,65.97777333326569
3,-11.610371668752526,65.96791833313871
3,-11.60583666769702,65.95832166822242
3,-11.600718332580714,65.94880666698067
3,-11.596363331946124,65.9389149975548
3,-11.594514998746922,65.92858833284131
3,-11.591546664838532,65.91644833119075
3,-11.590028332411013,65.90518333349617
3,-11.589486663841075,65.8949516651851
3,-11.589609998736055,65.8827533307014
3,-11.593461667406777,65.8715033330419
3,-11.599238331029687,65.86496333493727
3,-11.61082833330398,65.873826665442
3,-11.610018331409847,65.8839816662705
3,-11.606673335046937,65.89362833321357
3,-11.603051668823916,65.903111667078
3,-11.598678333539883,65.91222999817903
3,-11.594873332281574,65.92159333176285
3,-11.593099999257756,65.93095000184748
3,-11.592390001417186,65.94189333530629
3,-11.594099999686332,65.95159333316094
3,-11.600953331220385,65.96263499763658
3,-11.608370000588192,65.97199999852756
3,-11.616249998006607,65.9809466657436
3,-11.626778332404829,65.99163833322048
3,-11.63819166887257,66.00018666871819
3,-11.651501667529534,66.0085399980303
3,-11.658041665634164,66.01093666902818
4,-11.607188332431512,65.90529499724087
4,-11.605349997345836,65.91490500061462
4,-11.606273336021424,65.92399833356704
4,-11.610310001305034,65.9330033336162
4,-11.614279997219608,65.94272833534905
4,-11.617706668716213,65.95216999799302
4,-11.620551667729623,65.96138666584042
4,-11.622584997541718,65.9708883343543
4,-11.626246667677993,65.97655166692533
4,-11.630993330802179,65.96440166716123
4,-11.628926666305563,65.95427666640289
4,-11.626428335406096,65.94440666624085
4,-11.624858333644614,65.93530000056053
4,-11.622966667647365,65.92655000110767
4,-11.620600002449219,65.91679833391906
4,-11.618281666241094,65.90767833551084
4,-11.612793332169424,65.90547833227613
4,-11.614524999702383,65.91970500037996
4,-11.616555000629688,65.92993500138384
4,-11.617406668014683,65.93998666927398
4,-11.61997499716798,65.94976500191838
4,-11.624548334829559,65.96137333311253
4,-11.633303330474385,65.9696950007769
4,-11.657643333915832,65.97254500171186
5,-11.878013335484596,66.1747149989183
5,-11.850761669390273,66.16512666480834
5,-11.831338331380405,66.15835166806404
5,-11.813353335160276,66.1509000024341
5,-11.795989998147864,66.14360666796128
5,-11.777660001120971,66.13702333132903
5,-11.759361665741842,66.1304100003562
5,-11.742876667299784,66.12407500082108
5,-11.726163333717217,66.11660833515607
5,-11.710791666755615,66.10851666420983
5,-11.701424998557439,66.09896333209159
5,-11.692809999420273,66.0894000018598
5,-11.684806667106878,66.0795266670834
5,-11.67653500146929,66.06971666706166
5,-11.658245002626076,66.0594716660227
5,-11.651171666757849,66.04977333547525
5,-11.643558335356444,66.0395750018487
5,-11.636481664873848,66.02988833099236
5,-11.629498334945657,66.02013333491897
5,-11.623303331918207,66.01039833507261
5,-11.622794998032788,65.99994500084978
5,-11.62525166917097,65.9896883343901
5,-11.620600002449219,65.97994999992939
5,-11.615043331701326,65.96997666682898
5,-11.610048331479998,65.95920833186953
5,-11.606666665818201,65.9513333306431
5,-11.599629999248862,65.93858666409032
5,-11.593565000345128,65.92662833589742
5,-11.587836665712233,65.91652666598048
5,-11.579531665390126,65.90663500228422
6,-11.592945002715016,65.96985833385557
6,-11.593428332722256,65.97939499863155
6,-11.595966667534977,65.98898500004869
6,-11.599088330678923,65.99809666765057
6,-11.60526666636411,66.00938500191614
6,-11.614746665614163,66.0188166664466
6,-11.619625000169247,66.02894999801129
6,-11.62317833544562,66.0392966646814
6,-11.627861663815132,66.04959000043995
6,-11.639713335914458,66.05851499839217
6,-11.651201666828001,66.06693666438053
6,-11.662196663891205,66.07556999816714
6,-11.67178999992271,66.0840516642958
6,-11.681068335217612,66.09277333098568
6,-11.690098333415367,66.10119000078207
6,-11.69733333505507,66.10733333447556
6,-11.71145999910532,66.11709833439205
6,-11.725739998120705,66.12466166949626
6,-11.74314500062398,66.13142666812703
6,-11.75868000066424,66.13706500254948
6,-11.776186668798683,66.14292000096214
6,-11.795803334227786,66.14897999794431
6,-11.813599999220656,66.15436499907763
6,-11.836006665444415,66.15969333468502
6,-11.857159997950482,66.16406666423946
6,-11.879728335675296,66.16896166613681
6,-11.894666668926861,66.17199999829903
7,-11.935044998642857,66.12984666825203
7,-11.946371669514507,66.14256500204185
7,-11.956748330525203,66.15032833379402
7,-11.967060000933198,66.15841000089716
7,-11.986026668662038,66.16263166852325
7,-12.010228331443852,66.16038333056895
7,-12.033946664218425,66.1575533315906
7,-12.056738335162198,66.15498833132212
7,-12.079501667613428,66.15273166829105
7,-12.102580000801261,66.15074833477615
7,-12.126251666163423,66.14887666500596
7,-12.1485833322118,66.14722666687712
7,-12.17154499973339,66.14550333588008
7,-12.194778335193542,66.1439816688382
7,-12.217628333240862,66.14278333333927
7,-12.231594998826823,66.14184166574381
8,-12.30955499969458,66.19308499985844
8,-12.313399999136564,66.18154499961094
8,-12.317146667561753,66.17357833086685
8,-12.315698333388065,66.1655683350543
8,-12.305286664656084,66.15832999880023
8,-12.293479998391565,66.15078499834547
8,-12.279995001235235,66.14349833310138
8,-12.25752833487117,66.14137166846446
8,-12.236666666530715,66.14066666681586
8,-12.20627333533582,66.13946000051058
8,-12.18341833536695,66.139678331808
8,-12.156821668894445,66.14129999717387
8,-12.136155001009985,66.14433833506567
8,-12.114826664274975,66.14776666813987
8,-12.093286665471286,66.15083833498662
8,-12.073046667797705,66.15464166893776
8,-12.052898331912186,66.15842666823943
8,-12.032911667527724,66.1623833314261
8,-12.014433331727675,66.16718166388425
8,-12.017994997810389,66.17656499942468
8,-12.03219166584405,66.18329999798532
8,-12.047486665323085,66.18939833157357
8,-12.062763335882254,66.1953633321533
8,-12.072033334641235,66.19863666868478
8,-12.048288330681299,66.19585166408211
8,-12.029746665856155,66.18816333250533
8,-12.010886665680037,66.18101500219129
8,-11.993751663808137,66.17234499910579
8,-11.981461667536381,66.16267666862846
8,-11.969250000324795,66.15285999937801
8,-11.95732666839403,66.14281500071661
8,-11.960778332309658,66.13885666449316
9,-12.41259333460732,66.1805633338318
9,-12.422726666172007,66.17113499818615
9,-12.428403331470935,66.15966000000047
9,-12.423120001698365,66.15018500267199
9,-12.402643332348347,66.14529833158097
9,-12.380990002492783,66.14443499877528
9,-12.35991666635407,66.14372166632035
9,-12.337638331217267,66.1434250002332
9,-12.316063336151451,66.14313333606756
9,-12.293243332444707,66.14283500267322
9,-12.266741668104212,66.14251500001507
9,-12.240415002263084,66.14220500120001
9,-12.2355266638649,66.13730833199548
9,-12.26311166534527,66.13443666752629
9,-12.28933666555523,66.13385666807984
9,-12.314948331634238,66.13412999759602
9,-12.335085002099046,66.13879833166004
9,-12.35377833458214,66.1441049980036
9,-12.356756666604054,66.15356333371942
9,-12.347291667389081,66.1627350014616
9,-12.33854333524341,66.17184999794826
10,-12.383045001568687,66.13488999746338
10,-12.373730002704479,66.14528833346746
10,-12.366380002705716,66.15435333365691
10,-12.358565001619578,66.1634033338113
10,-12.349564997762398,66.17403999733986
10,-12.349646667166516,66.17449333300651
10,-12.342936666754492,66.18445833530058
10,-12.338891664934959,66.19353833552512
10,-12.359996668451007,66.19236666548196
10,-12.37622166437521,66.18253000000443
10,-12.39059166933063,66.17362833289364
10,-12.404783335442739,66.16459333277433
10,-12.410850001653657,66.15463833432338
10,-12.415566664707686,66.14429000034606
10,-12.420273335377768,66.13420000157943
10,-12.425115000633964,66.12455166732917
10,-12.430388332293008,66.11488000223748
10,-12.436001668566842,66.10824500200084
10,-12.421281666612687,66.11191999913545
10,-12.414976667147727,66.12284000175283
10,-12.408940001006965,66.1325133341517
10,-12.402921669515646,66.1421833319362
10,-12.39787833457472,66.15183333349364
10,-12.393031667396974,66.16122833445479
10,-12.388256665780242,66.17029833083623
10,-12.386206668625888,66.1773666647829
11,-12.191209999882089,66.23702666869393
11,-12.179806667257452,66.22982999793071
11,-12.168675002571378,66.22293166629143
11,-12.15664999927987,66.21572166852991
11,-12.143986669438382,66.2086333326266
11,-12.131111666069062,66.2019549995919
11,-12.115076668679302,66.1963016651344
11,-12.095433332064834,66.19177166600045
11,-12.069828335214563,66.18781000089221
11,-12.047790000638983,66.1844900026779
11,-12.02749499901707,66.18100666565536
11,-12.010079998400272,66.17584166885622
11,-12.01488833470152,66.16752999930537
11,-12.039209997763944,66.16512999942272
11,-12.063698334248972,66.1633566663989
11,-12.087908333566704,66.16158166606789
11,-12.112153334876142,66.1596583326933
11,-12.136059998877975,66.15807166931913
11,-12.160663333722065,66.15626999780277
11,-12.18536333227577,66.15443000113947
11,-12.20927000200718,66.15241333294009
11,-12.231333334731364,66.15066666537204
11,-12.2577449988614,66.1512916649237
11,-12.285761666744623,66.1528350012294
11,-12.310134999141011,66.15433666631465
11,-12.334211665450239,66.15531499747942
11,-12.358371668470769,66.15597166440843
12,-12.304746669122904,66.16190166872606
12,-12.280978334321551,66.16206999799668
12,-12.257548331098219,66.16183666666419
12,-12.234641667524963,66.16152666784913
12,-12.211701669267184,66.16135333092737
12,-12.189815002349553,66.16254000100561
12,-12.166781669266944,66.16461833092292
12,-12.143758334297866,66.1667616686317
12,-12.121228333179127,66.16915499928562
12,-12.10444333403554,66.16758166863934
12,-12.126018334830933,66.16041833256067
12,-12.154568334748177,66.1586616668791
12,-12.167608332773762,66.16654833352625
12,-12.1684783348082,66.17626666603034
12,-12.166675001714227,66.18608999877996
12,-12.16556333181138,66.1959133315296
12,-12.163815002665741,66.20594000127113
12,-12.161281664044992,66.21598499993254
12,-12.159131668566651,66.22584166736671
13,-12.194711665824501,66.20493333161382
13,-12.173400002161326,66.1949116695234
13,-12.16904166691237,66.18655333256015
13,-12.184411666566792,66.17921999990365
13,-12.205964998098372,66.1753233311277
13,-12.228841667331055,66.17457666398823
13,-12.25204333541387,66.17433166723505
13,-12.275763335495627,66.17441499821678
13,-12.299228334981086,66.17469000076969
14,-12.565573335197415,66.072375002155
14,-12.565981665029271,66.08598500151349
14,-12.568626667394714,66.09695166581372
14,-12.572936667924072,66.10747499829039
14,-12.57653333599849,66.1181133348557
14,-12.580144998378412,66.13074833193423
14,-12.584349998662233,66.14134999920066
14,-12.580413331702607,66.15174666789756
14,-12.573400001704261,66.16163000078748
14,-12.565608331459543,66.171575001124907
14,-12.557283334910384,66.18118166415474
14,-12.546811666038097,66.19028666825744
14,-12.528678331044807,66.19697666671284
14,-12.510074998772174,66.20350499939677
14,-12.492023333183,66.21001333585365
14,-12.473529997347876,66.21613333297613
14,-12.45350166747255,66.2211249985831
14,-12.42942833577769,66.22347166755418
14,-12.406523333782038,66.22533333348129
14,-12.382983334121198,66.22534666620918
14,-12.359595002118308,66.22334166916005
14,-12.336429997604803,66.22152499760861
14,-12.313536666759436,66.21977166654142
14,-12.290450002765262,66.21782500232541
15,-14.459851664757403,65.84460499856068
15,-14.389709999590151,65.846244998576
15,-14.317676668425648,65.84800166425755
15,-14.264474998944719,65.84891833370442
15,-14.231848335560185,65.84617833493654
15,-14.206576668366388,65.8433249993872
15,-14.18108000064644,65.84024833061892
15,-14.154953331453282,65.83756833199135
16,-14.025876665980231,66.451351667586
16,-14.03290833062802,66.43866666848069
16,-14.036144997860605,66.428076666635
16,-14.032299998418619,66.41729166433328
16,-14.028903332721743,66.40655000055919
16,-14.027356667531258,66.39404166726044
16,-14.02936499919475,66.3833566690123
16,-14.03213666533996,66.37237000275543
16,-14.02655333486586,66.36857333230347
16,-14.020216668023565,66.38008333248082
16,-14.01662666917788,66.3900800021522
16,-14.01612499879162,66.39984000014717
16,-14.016048331309051,66.40978833509895
16,-13.998240000895473,66.41684000170338
16,-13.977316665107528,66.42272500018619
16,-13.969033334049232,66.43253333290075
16,-13.961133334674189,66.4425333314569
16,-13.955558335006428,66.45298333106538
16,-13.948968334875014,66.46364333116493
16,-13.925756668678677,66.46634666636348
16,-13.922033331094909,66.45633666396422
16,-13.929848332181043,66.44622833054814
16,-13.937658331345627,66.43583333488799
16,-13.946899997341639,66.42580833245364
16,-13.963403336162715,66.41493666455584
16,-13.98114000101528,66.40651666587468
16,-13.999013333490717,66.39794499953554
17,-13.934563333657467,66.5893466675121
17,-13.908976665727064,66.58854000023233
17,-13.883018331534116,66.58733833584861
17,-13.850508333815823,66.58554666817534
17,-13.823585001186002,66.58470666621106
17,-13.803121664563877,66.5778916655535
17,-13.802911664072807,66.5666750025785
17,-13.807010002533488,66.55515666586524
17,-13.811811663876426,66.54391833362644
17,-13.818909997893257,66.53296166743974
17,-13.830436665412874,66.52237666751557
17,-13.84820833225714,66.51351833320281
17,-13.866450002110335,66.50452833318874
17,-13.881341667949487,66.49466666383303
17,-13.905274997407108,66.48813666384193
17,-13.928698331401701,66.48199833207
17,-13.95077166796899,66.47575333274534
17,-13.96213166779558,66.46532833128546
17,-13.972946664437865,66.45518833049208
17,-13.977981668572447,66.44485500227943
17,-13.960728333727122,66.43588166387802
17,-13.977139999300979,66.42712500092601
17,-13.997789999843178,66.42069499925888
17,-14.016151664247404,66.41307499862876
17,-14.039678331180353,66.41099833601861
17,-14.045258332769661,66.42085166883838
17,-14.051178333244183,66.43094666952658
18,-17.410421664151837,67.06171333360558
18,-17.410986669292775,67.05158833284725
18,-17.414119997857426,67.04145500128256
18,-17.417879999010506,67.03146666814708
18,-17.42297333597821,67.0213733347661
18,-17.428995002083898,67.01143166904303
19,-17.42655666559516,66.99331333408482
19,-17.422706664231626,67.00420666551685
19,-17.41809166680876,67.01496166774841
19,-17.413093331973066,67.02543333089112
19,-17.40951499854809,67.03567666462288
19,-17.40485500102,67.0458650001359
19,-17.40114833077849,67.05582666781558
19,-17.399138331807816,67.06598499752887
19,-17.398854998448545,67.07623500048939
20,-17.431733333544592,67.03945333311822
20,-17.436970001634325,67.05055000154218
20,-17.43945166519153,67.0610300012208
20,-17.440569998593535,67.07403000106271
20,-17.440653335304837,67.08485166693372
20,-17.43933666683247,67.095399997559
20,-17.438751665464487,67.10077666788598
20,-17.446095001964093,67.08832833472754
20,-17.448414999749826,67.07933833471347
20,-17.445651664410953,67.08094500004425
20,-17.449328334582308,67.06916166462116
20,-17.44750166491734,67.05969000190703
20,-17.44627166777064,67.05027000279728
20,-17.445853334095684,67.04072833609973
20,-17.44606500189394,67.03108000184947
20,-17.447348335681784,67.0214833312036
20,-17.448379997758117,67.01181166611191
20,-17.44988000126577,67.00241999976514
20,-17.452123331568934,66.9928516676118
20,-17.457681663894437,66.98335999721148
20,-17.46696166649652,66.97439333376839
20,-17.47193666476122,66.97022666436106
21,-17.595978331829265,67.01974500017148
21,-17.58379499738065,67.03039166754314
21,-17.578243334283883,67.04125499890502
21,-17.546620000212716,67.04320000154341
21,-17.52061166399298,67.04068666487929
21,-17.49627500089548,67.03723500096366
21,-17.466286664918076,67.03545333140393
21,-17.442906669451105,67.03817833586629
21,-17.42943333198591,67.04717166476517
21,-17.42206833195207,67.05620999949883
21,-17.42049166669143,67.06584333371403
21,-17.419264998429522,67.07548833334992
21,-17.41987666525329,67.08535833351196
21,-17.4239366671079,67.09614666469847
21,-17.427834997461456,67.10590999730779
21,-17.44152833353125,67.11390000262286
21,-17.467053334014164,67.1156366663478
21,-17.4797450023482,67.11392333346429
21,-17.495834997956713,67.1056383350988
21,-17.500491666600013,67.09635000169037
21,-17.500541668626795,67.08731333426388
21,-17.50043999726605,67.07812499917944
21,-17.500028332819824,67.06915833573635
21,-17.498915001339373,67.06015833187918
21,-17.49728833405195,67.04962666859618
22,-20.22572166808254,66.55603000251405
22,-20.19389166813467,66.55271333318453
22,-20.16683333518916,66.54946500053124
22,-20.139341668533614,66.5473533359294
22,-20.112273331745,66.54529000031756
22,-20.085351666422362,66.54491666674784
22,-20.059086668028726,66.54502833049253
22,-20.032289999178673,66.545603333747
22,-20.00544666864579,66.54614166770256
22,-19.97871333455041,66.54644000109691
22,-19.94716666796181,66.54638833176296
22,-19.92235166531946,66.54584166700103
22,-19.9239033324315,66.54360166558266
22,-19.904059999169068,66.55043333358248
22,-19.88463499958159,66.55661499815244
22,-19.868961664611273,66.56421333524837
22,-19.857176667610567,66.57298833284982
22,-19.857109998241526,66.58297333137092
22,-19.857523335724512,66.58344833057181
22,-19.871788334704817,66.59364833150555
22,-19.888846669094146,66.60011999866353
22,-19.915748332460158,66.60048666873409
22,-19.943533330588497,66.59899666906955
22,-19.960266666127694,66.59357499863734
22,-19.95847000226246,66.58169166489024
22,-19.9579783357193,66.57033166506366
22,-19.947691669189485,66.56107833364695
22,-19.928216667575224,66.55397333613095
22,-19.909576666003705,66.54683000200889
22,-19.897613335889265,66.53775333066915
22,-19.91085666517718,66.52753666812274
22,-19.926104997243804,66.51849333146752
22,-19.938561666938167,66.50837333263073
22,-19.95021333093037,66.49833333589086
22,-19.95972333598015,66.48792999796522
22,-19.964301664104127,66.48184500283445
23,-21.968476667762037,66.74702999842833
23,-21.98855499966415,66.75449500251574
23,-22.008589998768212,66.761688332935
23,-22.02875999818796,66.76915333129283
23,-22.05359000086538,66.77327166598054
23,-22.085693336059002,66.77202333418441
23,-22.112858330827645,66.77016000095013
23,-22.139769998036762,66.7680866672248
23,-22.16376500067145,66.7624299981529
23,-22.187743335963876,66.7565666689339
23,-22.209228330819233,66.74982333383736
23,-22.22443833200936,66.74063499875291
23,-22.229826667757045,66.729601665083635
23,-22.23150499864885,66.7182950018982
23,-22.2315483314469,66.70705999854418
23,-22.22488166383292,66.69559333116487
23,-22.218185001878364,66.68451833200474
23,-22.211004998457415,66.67308666661714
23,-22.20272500201349,66.65977166603862
23,-22.193868335007913,66.6489716694314
23,-22.17322333065769,66.64056833236292
23,-22.163341665074938,66.63999500214523
24,-22.123945001138075,66.78268333428396
24,-22.10489000050596,66.77182499911405
24,-22.07973000278643,66.767379998269
24,-22.052449998199567,66.76721833249752
24,-22.028306668250874,66.76444000285316
24,-22.011614998202543,66.75579666522344
24,-21.98799833105913,66.74751666877953
24,-21.96351666380284,66.74667666681523
24,-21.964954999863004,66.75547166637332
24,-21.979511668738496,66.76347333137953
24,-21.995615002804485,66.77204833233301
24,-22.01540833404014,66.77913500092913
24,-22.0369883310275,66.78530166546403
24,-22.058356665946192,66.79172999982399
24,-22.078998335682048,66.79833499999046
24,-22.100438336161755,66.80506666393671
24,-22.121243333246696,66.81156833116485
24,-22.143724999645837,66.8172883349914
24,-22.161785001770923,66.821838336082
24,-22.149148331655645,66.81356833202202
24,-22.128293332543926,66.80695999724117
24,-22.106778331888837,66.80016333123305
24,-22.085470002840037,66.79334999788267
24,-22.06094999897767,66.78564333165643
24,-22.039969997663786,66.77922666844677
24,-22.019993331392843,66.77268166842059
24,-21.999299998052603,66.76608499906044
24,-21.979024998387313,66.75945166613099
